/home/wyz/data/UG/clips/common_voice_ug_27133484.mp3	бир чүштин кейинлики йәнә бир йәргә тәйярлиқ қилип турсам достумдин учур кәлди
/home/wyz/data/UG/clips/common_voice_ug_27133486.mp3	тиришчанға вақит йәтмәс һурунниң әтиси түгимәс
/home/wyz/data/UG/clips/common_voice_ug_27133488.mp3	аялларниң чечи узун әқли қисқа дәйдиғанларни инкар қилип чачниму калтә қилдим әмма әқлим узармиди
/home/wyz/data/UG/clips/common_voice_ug_27133489.mp3	адашқанни арқисидики билиду йеңилгәнни йенидики
/home/wyz/data/UG/clips/common_voice_ug_27133491.mp3	мән бәзидә қуяш билән бәзидә шамал билән бәслишәттим
/home/wyz/data/UG/clips/common_voice_ug_27133492.mp3	он итқа йегүзгәндин бир бөригә йегүзгән хоп
/home/wyz/data/UG/clips/common_voice_ug_27133493.mp3	әнвәр һаҗи муһәммәдниң кавапчиниң чирайлиқ хотуни намлиқ романини бүгүн мушу йәргичә аңлаттуқ
/home/wyz/data/UG/clips/common_voice_ug_27133494.mp3	шаһмат қәдимки һиндистанда барлиққа кәлгән
/home/wyz/data/UG/clips/common_voice_ug_27133495.mp3	сараңдәк гәп қилма әгәр шундақ қилсаң сени көрәр көзүм йоқ
/home/wyz/data/UG/clips/common_voice_ug_27133506.mp3	бәзи чағларда көңлүм тосаттинла ғәш болуп қалиду
/home/wyz/data/UG/clips/common_voice_ug_27133507.mp3	дәря әтрапидики бостанлиқлардила инсанлар дәл дәрәхләр вә һайванатлар яшиялайду
/home/wyz/data/UG/clips/common_voice_ug_27133508.mp3	төвәндики арқимуарқа қошулған санларни көпәйтиш әмили билән ишләп беқиңлар
